연번,미디어타입,제목,장소명,장소타입,장소설명,영업시간,브레이크타임,휴무일,주소,위도,경도,전화번호,최종작성일
5011,drama,Hotel Del Luna,마포대교,playground,아이유가 받은 금괴를 확인한 곳,매일 00시 - 24시,정보없음,연중무휴,서울특별시 영등포구 여의도동 84-5,37.533709,126.9367,02-2670-1451,2022-11-18
5012,drama,Hotel Del Luna,서강대교,playground,2회에서 구찬성(여진구)은 장만월(아이유/이지은)을 차에 태우고 이 다리를 건넌다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 영등포구 여의도동 서강대교,37.536911,126.92495,02-120,2022-11-25
5013,drama,Hotel Del Luna,백범로87길,playground,1회에서 장만월(아이유/이지은)과 구찬성(여진구)이 만두를 먹고 이 거리를 걷는 모습이 그려졌다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 용산구 백범로87길 48,37.539331,126.96921,02-2199-6114,2022-11-25
5014,drama,Hotel Del Luna,이촌 한강공원,playground,1화에서 1989년 구현모(오지호)가 아들 구찬성(김강훈)과 함께 반포대교 북단 구간 이 공원 맨 끝으로 온다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 용산구 서빙고동 287-4,37.5176063,126.992288,02-3780-0551,2022-11-25
5015,drama,Hotel Del Luna,쎄느장모텔,cafe,호텔 델루나 11회 회상에서는 이 호텔이 1981년의 구 호텔 델루나로 등장한다.,매일 12시 - 22시,평일만 17시 - 18시 30분,연중무휴,서울특별시 종로구 돈화문로11길 28-5,37.572809,126.98981,0507-1398-8212,2022-11-25
5016,drama,Hotel Del Luna,호텔 세느장,cafe,과거 호텔 델루나의 촬영 장소,매일 12시 - 22시,평일만 17시 - 18시 30분,연중무휴,서울특별시 종로구 돈화문로11길 28-5,37.57279,126.989791,02-766-8211,2022-11-18
5017,drama,Hotel Del Luna,이음더플레이스,playground,"이 한옥은 5, 8, 12회에서 볼 수 있듯이 호텔 델루나에서 산체스의 집으로 등장한다. 여기에 구찬성(여진구)도 살고, 8화에서는 이미라(박유나)도 이사를 온다.",수-일 11시 - 18시,정보없음,"월요일, 화요일",서울특별시 종로구 북촌로11나길 21,37.581996,126.98238,02-736-8118,2022-11-25
5018,drama,Hotel Del Luna,북촌로5길,playground,"구찬성(여진구)은 1회에서 택시를 기다리는 한 여인을 보게 된다. 그는 그녀에게 다가가 자신이 먼저 온 거라고 말하지만, 그녀의 대답은 그를 볼 수 없다라는 것이었고, 그녀는 눈이 없는 유령으로 밝혀진다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 북촌로5길,37.579567,126.98216,02-2148-1114,2022-11-25
5019,drama,Hotel Del Luna,삼청동 코리아게스트 하우스,stay,1회에서 찬성(여진구)은 자신을 쫓는 여자 귀신에게 쫓겨났다.,"매일 입실 14시, 퇴실 11시",정보없음,연중무휴,서울특별시 종로구 삼청로4길 12-1,37.581949,126.98208,,2022-11-25
5020,drama,Hotel Del Luna,커피인뜨락,cafe,"1화에서 구찬성(여진구)은 여자 귀신을 피해 카페 앞을 질주하고, 장만월(아이유/이지은)은 평행벽에서 균형을 잡던 중 그의 뒤를 쫓는다.",화-일 11시 - 21시,정보없음,월요일,서울특별시 종로구 삼청로5길 11,37.582542,126.98111,0507-1385-7779,2022-11-25
5021,drama,Hotel Del Luna,삼청로5길,playground,1회에서 구찬성(여진구)은 여자 귀신을 탈출하기 위해 이 거리를 질주하고 버려진 물건들을 덮는 모습을 그린다. 장만월(아이유/이지은)은 건물의 벽 너머로 숨어있는 찬성을 내려다보더니 조약돌을 던지고 다시 뛰게 하여 그를 놀라게 한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 삼청로5길 30,37.583011,126.98027,02-2148-1114,2022-11-25
5022,drama,Hotel Del Luna,율곡로3길,playground,1회에서 구찬성(여진구)은 지하철에서 장만월(아이유/이지은) 화분을 들고 이 거리를 걷다가 만난 일을 회상한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 율곡로3길,37.577811,126.98239,02-2148-1114,2022-11-25
5023,drama,Hotel Del Luna,안국동 We Are Young 벽화,playground,1회에서 구찬성(여진구)이 이 벽화를 배경으로 길을 걷는다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 율곡로3길 64 육교 밑,37.578366,126.98219,02-2148-1114,2022-11-25
5024,drama,Hotel Del Luna,창화당 혜화,restaurant,"아이유, 여진구가 만두먹으러 간 곳",매일 11시 - 21시,평일만 15시 30분 - 16시 30분,연중무휴,서울특별시 종로구 창경궁로26길 39,37.581966,126.999766,070-7755-0908,2022-11-18
5025,drama,Hotel Del Luna,창화당 대학로점,restaurant,1회에서 구찬성(여진구)을 여자 귀신으로부터 구한 장만월(아이유/이지은)이 이 식당에서 밥을 먹자고 한다.,매일 11시 - 21시,평일만 15시 30분 - 16시 30분,연중무휴,서울특별시 종로구 창경궁로26길 39 1층,37.581984,126.99978,070-7755-0908,2022-11-25
5026,drama,Hotel Del Luna,팔판길,playground,1회에서 구찬성(여진구)이 눈이 없는 여자 귀신에게 쫓기면서 미친 듯이 이 거리를 달린다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 팔판길 37,37.583484,126.9813,02-2148-1114,2022-11-25
5027,drama,Hotel Del Luna,서울 평창동 맨션 466-14,stay,김유나(강미나)가 사는 집으로 나온다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 평창32길 17,37.612821,126.97644,02-2148-1114,2022-11-25
5028,drama,Hotel Del Luna,정독도서관,playground,눈 없는 귀신이 사고를 당한 곳,"매일 09시 - 23시 (시기별, 장소별 상이)",정보없음,"1, 3번째 수요일, 공휴일",서울특별시 종로구 화동 북촌로5길 48,37.581022,126.982997,02-2011-5799,2022-11-18
5029,drama,Hotel Del Luna,커피한약방&혜민당,cafe,2화에서 팥죽과 찹쌀떡을 먹은 곳,"평일 10시 - 22시, 토, 공휴일 11시 - 22시, 일 11시 - 20시",정보없음,연중무휴,서울특별시 중구 삼일대로12길 16-6,37.566488,126.988668,070-4148-4242,2022-11-18
5030,drama,Drinking Solo,디큐브시티 카페 큐브,playground,혼술남녀에서 김기범(김기범)과 김동영(김동영)의 학교 식당으로 등장한다.,"화-목 11시 - 21시, 금-일 11시 - 21시 30분",정보없음,월요일,서울특별시 구로구 경인로 662,37.508892,126.88942,02-2622-2233,2022-11-25
5031,drama,Drinking Solo,노량진로,playground,이 거리에는 진정석(하석진)과 박하나(박하선)가 가르치는 술취한 솔로의 예비학교도 있다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 동작구 노량진로,37.513432,126.94016,02-820-1114,2022-11-25
5032,drama,Drinking Solo,노량진역,station,1화에서 진공명(공명)과 김기범(키)이 이곳에서 만납니다. 술취한 솔로 공명이 기범을 만나러 왔을 때 친구를 기다리다 형 수업 광고 포스터에 덫을 놓는다.,매일 05시 - (익일) 01시,정보없음,연중무휴,서울특별시 동작구 노량진로 151 철도 초소,37.514096,126.94187,1544-7788,2022-11-25
5033,drama,Drinking Solo,투썸플레이스 노량진점,cafe,1회에서 진공명(공명)과 김기범(SHINee 키)이 아케이드 게임을 마치고 카페에 들르는 모습이 그려졌다. 여자친구(하연수)와 친구 김동영(김동영)을 만난다.,매일 10시 - 22시,정보없음,연중무휴,서울특별시 동작구 노량진로 174,37.513479,126.94529,02-821-2388,2022-11-25
5034,drama,Drinking Solo,예술의전당,playground,15회 갤러리 나윤춘의 '이미 추억' 그림 앞에서 진정석(하식진)은 박하나(박하선)와 헤어진다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 서초구 남부순환로 2406,37.479115,127.01057,02-580-1300,2022-11-25
5035,drama,Drinking Solo,63스퀘어,playground,16회에서 이별 만찬을 위해 공명은 이곳에 박하나(박하선)를 데려갑니다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 영등포구 63로 50,37.519811,126.94017,1833-7001,2022-11-25
5036,drama,Drinking Solo,원효대교,playground,9회에서 여기는 박하나(박하선)가 자신을 버린 진정석(하석진)에게 짝사랑하고 있다는 사실을 깨닫고 가는 곳이다. 황진이(황우슬혜)가 그녀를 데리러 온다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 영등포구 여의도동 원효대교,37.527046,126.94571,02-2670-3114,2022-11-25
5037,drama,Drinking Solo,이랜드크루즈,playground,15회에서 이 곳에서 이별여행을 한다. 기범(샤이니 키)은  63빌딩을 가까이서 보고 싶다는 채연(다이아 정채연)의 소원을 들어준다.,"화-금,일 14시 - 21시, 토 14시 - 22시",정보없음,월요일,서울특별시 영등포구 여의동로 280,37.5290674,126.936218,02-6291-6900,2022-11-25
5038,drama,Drinking Solo,한강대교,playground,여기에서 박하나(박하선)가 술에 취해 좌절감을 풀기 위해 가는 곳이다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 용산구 이촌동 한강대교,37.517492,126.95897,02-2199-8580,2022-11-25
5039,drama,Drinking Solo,라인드한남,restaurant,8회에서 진정숙(하석진)이 혼자 먹고 마시는 곳입니다.,"월-토 11시 30분 - 22시 , 일 11시 30분 - 21시",16시 - 17시,연중무휴,서울특별시 용산구 이태원로55길 11,37.538214,127.00085,0507-1487-4422,2022-11-25
5040,drama,Drinking Solo,용산역,station,4회에서 박하나(박하선)와 동료 황진이(황우슬혜)가 향하는 곳은 바로 이곳이다. 하나는 역 카페에 두고 온 서류가방을 찾으라는 상사의 미션 때문에 결국 기차를 몇 초 차이로 놓쳐 결국 기차를 타지 못한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 용산구 한강대로23길 55,37.528843,126.96408,1544-7788,2022-11-25
5041,drama,When My Love Blooms,개포동역,station,7화 회상 장면에서는 장서경(박시연)이 3번 출구 밖에서 화를 낸다. 한재현(유지태)이 그녀에게 지하철을 타고 계단을 오르게 했을 때 역. 재현은 도중에 잃어버렸던 서경의 신발을 되찾기 위해 역으로 향한다.,매일 05시 - (익일) 01시,정보없음,연중무휴,서울특별시 강남구 개포로 420,37.489104,127.06603,1544-7788,2022-11-25
5042,drama,When My Love Blooms,아셈타워,playground,"이 곳은 한재현(유지태)이 부사장으로 재직 중인 형성의 오피스타워다. 1, 2회에서 윤지수(이보영)가 건물 밖에서 노동 시위에 동참하는 장면이 있다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 강남구 영동대로 517,37.513147,127.05974,02-6000-0114,2022-11-25
5043,drama,When My Love Blooms,성신여자대학교 운정그린캠퍼스,playground,6회에서 한재현(유지태)이 대질신문을 받기 위해 소환되는 검찰청 외관으로 등장한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 강북구 도봉로76가길 55,37.632219,127.0273,02-920-7870,2022-11-25
5044,drama,When My Love Blooms,김포국제공항,playground,"7회에서 윤지수(전소니)는 엄마와 여동생이 프랑크푸르트로 향하기 위해 이곳으로 배웅을 보내지만, 부모가 홈스테이 호스트와 자신을 맞추려 한다는 사실을 알고 망설인다. 비행기를 놓치자 터미널 밖으로 나온 그녀는 자신을 찾으러 온 한재현(진영)을 보게 된다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 강서구 하늘길 112,37.558655,126.79228,1661-2626,2022-11-25
5045,drama,When My Love Blooms,조계종학림사,playground,6회에서 한재현(진영)은 수배 명단에 이름을 올린 뒤 이 절에 피난처를 찾아온다. 그의 친구 주영우(병훈)와 성화진(한지원)이 그를 찾아온다. 떠나기 전 화진은 전화카드를 건네주며 윤지수(전소니)에게 전화하라고 한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 노원구 덕릉로129가길 241,37.682123,127.07735,02-916-1700,2022-11-25
5046,drama,When My Love Blooms,덕성여자대학교,playground,"윤지수(전소니), 한재현(진영)과 친구들이 공부하는 '연희대학교' 내부 모습으로 나온다. 13화에서 지수와 재현은 도서관에서 공부를 위해 만나지만 지수가 열이 나자 조퇴한다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 도봉구 삼양로144길 39,37.65247,127.0158,02-901-8006,2022-11-25
5047,drama,When My Love Blooms,백운시장,playground,윤지수(전소니)와 한재현(진영)은 5회에서 이 '시골시장'에 온다. 7화에서 그는 어머니(손숙)와 함께 이곳으로 쇼핑을 간다.,매일 09시 - 18시 (상인회 사무실 기준),12시 - 13시,연중무휴,서울특별시 도봉구 우이천로 481 1층 백운시장 상인회 사무실,37.65547,127.015,02-991-0678,2022-11-25
5048,drama,When My Love Blooms,천주교제기동교회,playground,90년대와 현재의 타임라인에서 윤지수(이보영)와 한재현(진영)에게 큰 의미를 지닌 천주교 성당이다.,화-일 00시 - 24시,정보없음,월요일,서울특별시 동대문구 약령시로 31,37.583001,127.03361,02-921-0131,2022-11-25
5049,drama,When My Love Blooms,오리지널시카고피자 홍대본점,restaurant,"12회에서 놀이공원에서 하루를 보낸 주영우(이태성), 윤지수(이보영), 이영민(고우림)이 함께 식사를 하는 식당이다.","평일 11시 30분 - 21시, 주말 11시 - 21시",정보없음,연중무휴,서울특별시 마포구 독막로7길 51 3층,37.5500682,126.9197235,0507-1306-4636,2022-11-25
5050,drama,When My Love Blooms,성미약수터 정류장,station,화양연화 8회에서 윤지수(이보영)는 한재현(유지태)이 지나가는 줄도 모르고 버스정류장 인근 횡단보도에 하차해 멍하니 서 있다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 성산1동 성미약수터 정류장,37.562467,126.91415,02-3153-8114,2022-11-25
5051,drama,When My Love Blooms,원조청기와숯불갈비,restaurant,윤지수(이보영)는 5회에서 이 식당에서 아르바이트를 시작한다.,매일 11시 30분 - 24시,정보없음,연중무휴,서울특별시 마포구 월드컵로 105,37.557733,126.90787,02-333-0166,2022-11-25
5052,drama,When My Love Blooms,CU 성산진영점,store,9회에서 윤지수(이보영 분)와 한재현(유지태 분)이 심야 라면과 커피를 마시기 위해 이곳을 찾아온다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 월드컵북로 78,37.560814,126.91609,02-333-3792,2022-11-25
5053,drama,When My Love Blooms,야식포차,restaurant,9화에서 한재현(유지태)과 이동진(민성욱)은 이 구멍가게에서 만난다.,"평일,토 12시 - 10시, 일 16시 - 22시",정보없음,연중무휴,서울특별시 서대문구 성산로 337,37.565931,126.92784,02-325-4452,2022-11-25
